county,median_sale_price,ppsf_year_avg,property_type,state,year
Washington,385000.0,80.57879160823454,Condo/Co-op,Georgia,2021
Kent,262000.0,176.95081248488475,Condo/Co-op,Rhode Island,2021
Hardeman,15000.0,17.942583732057415,Single Family Residential,Texas,2021
Morgan,225000.0,107.51503195456152,Condo/Co-op,Alabama,2021
Barron,188000.0,111.80976910336014,Townhouse,Wisconsin,2021
Pinal,357360.5,173.7162317070124,Single Family Residential,Arizona,2021
Boone,345562.5,130.7901168385052,Condo/Co-op,Indiana,2021
Oconto,190450.0,110.71665210958952,Multi-Family (2-4 Unit),Wisconsin,2021
Rock,215000.0,102.89618572630312,Condo/Co-op,Minnesota,2021
Douglas,270000.0,228.36131191394924,Townhouse,Washington,2021
Jefferson,115000.0,68.98711154503421,Townhouse,Arkansas,2021
Muskogee,145000.0,87.93879385345699,Single Family Residential,Oklahoma,2021
Chester,195000.0,130.23809523809524,All Residential,Tennessee,2021
Marion,182700.0,85.44279407585661,Condo/Co-op,Ohio,2021
Isanti,297108.5,152.69320244325615,All Residential,Minnesota,2021
Edgefield,102000.0,136.31584048441647,Multi-Family (2-4 Unit),South Carolina,2021
Rock,190950.0,112.02637623673594,Single Family Residential,Wisconsin,2021
Middlesex,299950.0,189.0132454700053,Townhouse,Virginia,2021
La Salle,144500.0,58.66235489220565,All Residential,Texas,2021
Lauderdale,240000.0,44.89780639365127,Single Family Residential,Mississippi,2021
Bleckley,116400.0,82.36982034182432,Condo/Co-op,Georgia,2021
Lafayette,192250.0,89.68424316442457,All Residential,Missouri,2021
Coffee,136000.0,114.96292893258337,Single Family Residential,Georgia,2021
Iroquois,75000.0,68.31432595056107,Condo/Co-op,Illinois,2021
Warren,188750.0,153.7545402765582,Condo/Co-op,New Jersey,2021
Madison,349000.0,186.72196213856265,Townhouse,North Carolina,2021
Pacific,135000.0,239.5653011048406,Multi-Family (2-4 Unit),Washington,2021
DeSoto,111500.0,128.0111506632246,Multi-Family (2-4 Unit),Mississippi,2021
Adams,176500.0,124.95408176671964,Multi-Family (2-4 Unit),Wisconsin,2021
Columbia,364500.0,123.89694167745398,Multi-Family (2-4 Unit),Georgia,2021
Becker,170000.0,164.29311293726872,Multi-Family (2-4 Unit),Minnesota,2021
Union,280500.0,284.8760833376176,Townhouse,New Jersey,2021
Andrew,142000.0,101.05683626668382,Multi-Family (2-4 Unit),Missouri,2021
Noble,110500.0,88.91918240838592,Single Family Residential,Ohio,2021
Rensselaer,282000.0,125.40495106285456,Condo/Co-op,New York,2021
Huron,154000.0,100.73229339025326,All Residential,Ohio,2021
Morrison,275000.0,118.92464175200092,Townhouse,Minnesota,2021
Adams,290000.0,227.716935689216,Multi-Family (2-4 Unit),Idaho,2021
Green,166750.0,128.36945414792098,Multi-Family (2-4 Unit),Wisconsin,2021
Obion,167500.0,108.61684178717525,Single Family Residential,Tennessee,2021
Pickaway,130000.0,139.64221678262962,Multi-Family (2-4 Unit),Ohio,2021
Lancaster,300000.0,158.93373938156188,Condo/Co-op,South Carolina,2021
Fairfield,575000.0,267.7467889452712,Single Family Residential,Connecticut,2021
Shelby,180000.0,140.62266283337993,Condo/Co-op,Kentucky,2021
Dodge,103000.0,121.04471307522957,Multi-Family (2-4 Unit),Nebraska,2021
Hendry,180855.0,143.5672726872221,Condo/Co-op,Florida,2021
Trumbull,212000.0,79.82891061822399,Townhouse,Ohio,2021
Newton,156000.0,61.33374594242342,Single Family Residential,Mississippi,2021
Grundy,175000.0,140.3329656857398,Multi-Family (2-4 Unit),Tennessee,2021
Delaware,130000.0,154.13399045642686,Townhouse,Oklahoma,2021
Jones,98500.0,100.12913020109876,Multi-Family (2-4 Unit),Georgia,2021
Smith,423000.0,147.62998188024957,Multi-Family (2-4 Unit),Tennessee,2021
Washington,480500.0,78.38358080863517,Multi-Family (2-4 Unit),Oklahoma,2021
Wasatch,2596000.0,345.4475359521164,Multi-Family (2-4 Unit),Utah,2021
Sullivan,174000.0,102.82400006807406,Single Family Residential,Tennessee,2021
Cottonwood,215000.0,80.12439484453428,Townhouse,Minnesota,2021
Kent,260750.0,130.33152098261104,All Residential,Delaware,2021
Cumberland,343000.0,139.94101050685464,Townhouse,Tennessee,2021
Cleveland,110000.0,123.12953302342122,Multi-Family (2-4 Unit),North Carolina,2021
Stewart,143500.0,119.54920993805388,Condo/Co-op,Tennessee,2021
Page,193000.0,129.77994354283646,Condo/Co-op,Virginia,2021
Socorro,122000.0,95.6313383951612,Condo/Co-op,New Mexico,2021
Wabasha,285000.0,150.45537229440558,Multi-Family (2-4 Unit),Minnesota,2021
Marion,210000.0,76.07182652029891,Multi-Family (2-4 Unit),South Carolina,2021
Mills,244000.0,119.98185472173871,Townhouse,Iowa,2021
Humphreys,120000.0,61.24991394168743,Single Family Residential,Mississippi,2021
Daviess,92750.0,106.19814657686156,Single Family Residential,Missouri,2021
Columbia,755000.0,167.69852687583938,Multi-Family (2-4 Unit),Washington,2021
Hendry,220000.0,143.5672726872221,Single Family Residential,Florida,2021
Craighead,229900.0,107.44066045639492,Condo/Co-op,Arkansas,2021
Fayette,220000.0,98.59141695585674,Condo/Co-op,Ohio,2021
Itasca,120000.0,128.81637501426744,Multi-Family (2-4 Unit),Minnesota,2021
Pottawattamie,117500.0,128.15406928697672,Multi-Family (2-4 Unit),Iowa,2021
Thomas,272000.0,136.96871164322826,All Residential,Georgia,2021
Lawrence,165000.0,130.93267856655146,Multi-Family (2-4 Unit),Tennessee,2021
Placer,475500.0,332.5508894624896,Townhouse,California,2021
McMullen,110000.0,112.20238095238096,Single Family Residential,Texas,2021
Glascock,143000.0,131.05398227741,All Residential,Georgia,2021
Franklin,350000.0,123.95722771539766,Single Family Residential,Mississippi,2021
Charlton,160000.0,102.30130224589742,Townhouse,Georgia,2021
Lonoke,40000.0,105.5096287655404,Condo/Co-op,Arkansas,2021
King William,168000.0,159.19475087560377,Condo/Co-op,Virginia,2021
Shackelford,150000.0,88.47234086596598,Single Family Residential,Texas,2021
Prentiss,33000.0,12.741312741312742,Single Family Residential,Mississippi,2021
St. John the Baptist Parish,112000.0,99.77885208797876,Condo/Co-op,Louisiana,2021
Grand Isle,126500.0,186.9232457198742,Multi-Family (2-4 Unit),Vermont,2021
Jim Wells,222500.0,124.77404765535262,All Residential,Texas,2021
Wyandot,84000.0,90.36980818431982,Multi-Family (2-4 Unit),Ohio,2021
Hocking,107500.0,122.34359671720296,Multi-Family (2-4 Unit),Ohio,2021
Pontotoc,119500.0,95.17800496860394,Condo/Co-op,Oklahoma,2021
Bayfield,815000.0,159.1644160585127,Multi-Family (2-4 Unit),Wisconsin,2021
Copiah,37500.0,73.55153835796999,Multi-Family (2-4 Unit),Mississippi,2021
Gila,159000.0,220.9508836151307,Condo/Co-op,Arizona,2021
Hudson,509500.0,380.77793107821344,Single Family Residential,New Jersey,2021
St. James Parish,129000.0,99.27137320388653,Townhouse,Louisiana,2021
Fredericksburg,537000.0,208.77368406471965,Multi-Family (2-4 Unit),Virginia,2021
Cass,365750.0,189.98424573466903,Townhouse,Minnesota,2021
Lancaster,245000.0,158.93373938156188,Multi-Family (2-4 Unit),South Carolina,2021
Coshocton,124000.0,75.21999483611047,Condo/Co-op,Ohio,2021
Kimble,325000.0,465.3181524547804,All Residential,Texas,2021
Androscoggin,245000.0,127.59353743786814,Townhouse,Maine,2021
Newton,76000.0,79.21671369240244,All Residential,Texas,2021
Calhoun,33000.0,17.107309486780714,Single Family Residential,Mississippi,2021
Bullitt,240000.0,140.18674770762914,Multi-Family (2-4 Unit),Kentucky,2021
Portage,366100.0,115.68230713433044,Condo/Co-op,Wisconsin,2021
Hampshire,155000.0,127.30815452425615,Multi-Family (2-4 Unit),West Virginia,2021
McLennan,155000.0,134.90205360735743,Townhouse,Texas,2021
Crawford,229300.0,110.90158733390196,Multi-Family (2-4 Unit),Arkansas,2021
Todd,84000.0,104.6372763488166,Condo/Co-op,Minnesota,2021
Navajo,45000.0,199.5483958847869,Multi-Family (2-4 Unit),Arizona,2021
Roseau,128500.0,95.38971431411294,Multi-Family (2-4 Unit),Minnesota,2021
Crow Wing,230000.0,156.2853856860341,All Residential,Minnesota,2021
Worth,115500.0,78.44504293763423,All Residential,Georgia,2021
Ouachita,96000.0,42.921868317955024,Single Family Residential,Arkansas,2021
Towns,245000.0,159.35343256024333,Townhouse,Georgia,2021
Vernon,98000.0,110.42643085517992,Multi-Family (2-4 Unit),Wisconsin,2021
Hardeman,70000.0,96.57717838827838,Multi-Family (2-4 Unit),Tennessee,2021
Midland,70000.0,117.32363301743533,Multi-Family (2-4 Unit),Michigan,2021
Idaho,205000.0,161.745233411086,Multi-Family (2-4 Unit),Idaho,2021
Cass,347500.0,103.86887966335117,All Residential,Texas,2021
Goliad,575900.0,149.77013615667775,Single Family Residential,Texas,2021
Saguache,195000.0,207.0306648767124,Multi-Family (2-4 Unit),Colorado,2021
Humphreys,45000.0,61.24991394168743,All Residential,Mississippi,2021
Cass,119400.0,189.98424573466903,Multi-Family (2-4 Unit),Minnesota,2021
Chatham,320000.0,189.08246497628545,Multi-Family (2-4 Unit),North Carolina,2021
Tippah,72150.0,72.01976395037917,Single Family Residential,Mississippi,2021
San Benito,450000.0,380.96461396906767,Condo/Co-op,California,2021
Uvalde,185000.0,127.30310994894344,Condo/Co-op,Texas,2021
West Baton Rouge Parish,183500.0,130.6127981522335,Townhouse,Louisiana,2021
Jackson,262000.0,186.834159256614,Townhouse,North Carolina,2021
Roane,159000.0,119.62894574669431,Multi-Family (2-4 Unit),Tennessee,2021
Rice,270500.0,150.81100918476167,Condo/Co-op,Minnesota,2021
Wayne,81000.0,74.51348368773078,All Residential,Missouri,2021
Blount,205000.0,150.12649532518077,Townhouse,Tennessee,2021
Gooding,600000.0,149.1346435160014,Townhouse,Idaho,2021
Skamania,311000.0,264.77361165544073,Townhouse,Washington,2021
Douglas,130000.0,84.4912012968932,Condo/Co-op,Illinois,2021
Mitchell,110000.0,82.09245865192801,All Residential,Georgia,2021
Newton,215000.0,79.21671369240244,Single Family Residential,Texas,2021
Hubbard,151250.0,138.57250513232367,Multi-Family (2-4 Unit),Minnesota,2021
Laurel,199000.0,106.37066595789864,Multi-Family (2-4 Unit),Kentucky,2021
Vance,148000.0,97.43793902011224,Condo/Co-op,North Carolina,2021
Meeker,200000.0,123.32612526001031,Multi-Family (2-4 Unit),Minnesota,2021
Jefferson,120250.0,97.031667164335,Multi-Family (2-4 Unit),Texas,2021
Lake,239000.0,208.15980458969068,Townhouse,California,2021
Osceola,109900.0,101.233433215985,Condo/Co-op,Michigan,2021
Logan,212000.0,125.3852566183192,Multi-Family (2-4 Unit),Colorado,2021
Berrien,258150.0,154.51666242816424,All Residential,Georgia,2021
Nemaha,71250.0,68.9819959039853,Townhouse,Nebraska,2021
Montgomery,23200.0,17.873651771956858,All Residential,Mississippi,2021
Putnam,2200.0,179.22220702645814,Multi-Family (2-4 Unit),Georgia,2021
Trinity,67250.0,100.67524095334046,Townhouse,Texas,2021
Oconto,330000.0,110.71665210958952,Condo/Co-op,Wisconsin,2021
Butler,227000.0,102.06792165049308,Townhouse,Nebraska,2021
Marion,74500.0,94.27579365079364,All Residential,Mississippi,2021
Custer,149000.0,95.2947871952436,Condo/Co-op,Oklahoma,2021
Montgomery,570000.0,249.39340366281127,Multi-Family (2-4 Unit),Maryland,2021
Montgomery,360000.0,158.5644229658325,Townhouse,North Carolina,2021
Owsley,344500.0,77.8838744326952,Single Family Residential,Kentucky,2021
Coconino,340000.0,290.2950830967151,Condo/Co-op,Arizona,2021
Pope,155000.0,139.80763710796842,Townhouse,Minnesota,2021
Pittsburg,170000.0,98.41149475808658,Multi-Family (2-4 Unit),Oklahoma,2021
Brooks,269500.0,124.54687930472608,Single Family Residential,Georgia,2021
Duchesne,110000.0,110.3527665104745,Condo/Co-op,Utah,2021
Montgomery,112500.0,105.32435250393652,Townhouse,Kentucky,2021
Craighead,87000.0,107.44066045639492,Townhouse,Arkansas,2021
Asotin,154000.0,152.59829099638557,Condo/Co-op,Washington,2021
Sherman,350000.0,383.7719298245614,Single Family Residential,Oregon,2021
Buffalo,118000.0,90.94017259291104,Multi-Family (2-4 Unit),Wisconsin,2021
Choctaw,200000.0,78.88772846097339,Single Family Residential,Oklahoma,2021
Caroline,200000.0,126.76358825470685,Multi-Family (2-4 Unit),Maryland,2021
Stephenson,101625.0,62.9206000406864,Townhouse,Illinois,2021
Grays Harbor,224290.0,204.73619833482536,Townhouse,Washington,2021
Weakley,65316.0,139.0618476288307,All Residential,Tennessee,2021
Skamania,669000.0,264.77361165544073,Multi-Family (2-4 Unit),Washington,2021
McHenry,272990.0,129.8748482356104,Multi-Family (2-4 Unit),Illinois,2021
Wilbarger,210000.0,32.674653804263265,All Residential,Texas,2021
Piatt,119900.0,105.18141125485818,Condo/Co-op,Illinois,2021
Lawrence,280000.0,275.4987745046276,All Residential,Ohio,2021
Huron,62500.0,101.54269381399808,Multi-Family (2-4 Unit),Michigan,2021
Nevada,20000.0,32.56228651798273,Single Family Residential,Arkansas,2021
Henrico,155000.0,173.96875221042316,Multi-Family (2-4 Unit),Virginia,2021
Rankin,205000.0,124.13755104498986,Multi-Family (2-4 Unit),Mississippi,2021
Seward,90000.0,120.02218776751808,Condo/Co-op,Nebraska,2021
Contra Costa,715000.0,470.5291454777941,Townhouse,California,2021
Campbell,218500.0,145.47763819892367,Condo/Co-op,Tennessee,2021
Berrien,675000.0,154.51666242816424,Single Family Residential,Georgia,2021
Morgan,90000.0,119.29975798574296,Multi-Family (2-4 Unit),Indiana,2021
Pine,264950.0,149.55306054870206,Multi-Family (2-4 Unit),Minnesota,2021
Woodford,126000.0,135.93148583787533,Townhouse,Kentucky,2021
Yellow Medicine,265000.0,68.49722834978101,Multi-Family (2-4 Unit),Minnesota,2021
Burt,130000.0,89.29517512487635,Single Family Residential,Nebraska,2021
Limestone,307500.0,137.48572513546972,Multi-Family (2-4 Unit),Alabama,2021
Person,42000.0,129.40992219083537,Multi-Family (2-4 Unit),North Carolina,2021
Sumter,145000.0,89.05514544513896,Condo/Co-op,South Carolina,2021
Clay,218000.0,141.19905668855716,Townhouse,North Carolina,2021
Decatur,164900.0,108.85249289499612,Condo/Co-op,Indiana,2021
Lee,285000.0,132.0157788449433,Single Family Residential,North Carolina,2021
Montgomery,412500.0,120.28712909494242,Condo/Co-op,Arkansas,2021
Polk,232000.0,153.35464427261527,Townhouse,Iowa,2021
Etowah,62000.0,86.61360614783203,Multi-Family (2-4 Unit),Alabama,2021
Garrett,150000.0,203.93937741474969,Multi-Family (2-4 Unit),Maryland,2021
Kootenai,638500.0,278.3175553689159,Multi-Family (2-4 Unit),Idaho,2021
Cass,189000.0,101.29808120624062,Townhouse,Iowa,2021
Wilkes,315000.0,126.5843465591025,Condo/Co-op,North Carolina,2021
McCulloch,275000.0,87.13642227847961,Multi-Family (2-4 Unit),Texas,2021
Chelan,810000.0,292.96752240396927,Townhouse,Washington,2021
Tishomingo,419000.0,189.34295280612244,Condo/Co-op,Mississippi,2021
Harlan,9500.0,42.21281418194575,Townhouse,Kentucky,2021
Pike,133075.0,92.45214249628464,Multi-Family (2-4 Unit),Missouri,2021
Marinette,199500.0,88.97153223093969,Condo/Co-op,Wisconsin,2021
Gordon,256000.0,120.12875653902856,Multi-Family (2-4 Unit),Georgia,2021
Lamar,300000.0,102.52895735315536,Multi-Family (2-4 Unit),Texas,2021
Douglas,119000.0,84.4912012968932,Townhouse,Illinois,2021
Whiteside,109000.0,77.61796401567055,Townhouse,Illinois,2021
Salem,60000.0,86.8305672643097,Condo/Co-op,New Jersey,2021
Putnam,127000.0,147.37219139127328,Condo/Co-op,Tennessee,2021
Lee,220000.0,132.0157788449433,Condo/Co-op,North Carolina,2021
York,145000.0,87.6333931870445,Multi-Family (2-4 Unit),Nebraska,2021
Grant,30000.0,81.99246247183412,Townhouse,Minnesota,2021
Randolph,60000.0,70.50128672446175,Multi-Family (2-4 Unit),Illinois,2021
Clatsop,739900.0,304.0062616012041,Multi-Family (2-4 Unit),Oregon,2021
Pickens,162000.0,124.21967328239909,Multi-Family (2-4 Unit),South Carolina,2021
DeKalb,169167.0,107.2364073506699,Multi-Family (2-4 Unit),Missouri,2021
Chilton,104000.0,105.89954107339425,Townhouse,Alabama,2021
Columbia,255000.0,123.89694167745398,Condo/Co-op,Georgia,2021
Hampton,165000.0,89.26933273647263,Condo/Co-op,South Carolina,2021
Grant,113000.0,104.10621598594562,Townhouse,West Virginia,2021
Wyoming,142000.0,91.74339739500076,Condo/Co-op,Pennsylvania,2021
Oneida,55000.0,186.8837065978872,Multi-Family (2-4 Unit),Wisconsin,2021
Shelby,215000.0,140.62266283337993,Multi-Family (2-4 Unit),Kentucky,2021
Sauk,296650.0,139.65650356316556,Multi-Family (2-4 Unit),Wisconsin,2021
Navarro,202000.0,117.8142617957861,Townhouse,Texas,2021
Grenada,247000.0,64.9515722569158,Single Family Residential,Mississippi,2021
Cleburne,225000.0,115.39327957680476,Townhouse,Arkansas,2021
Franklin,207500.0,114.83329572412129,Townhouse,Kansas,2021
King George,230000.0,157.52937596459623,Condo/Co-op,Virginia,2021
Laurel,160000.0,106.37066595789864,Condo/Co-op,Kentucky,2021
Coweta,385000.0,138.53334181732484,Single Family Residential,Georgia,2021
Monroe,105000.0,83.95761619409025,All Residential,Ohio,2021
Watonwan,10242.0,83.3254282782153,Multi-Family (2-4 Unit),Minnesota,2021
Cass,109900.0,116.37035713255597,Condo/Co-op,Nebraska,2021
Chester,150000.0,107.18202292848574,Multi-Family (2-4 Unit),South Carolina,2021
Grant,105000.0,103.98168548722214,Townhouse,Wisconsin,2021
Baxter,170450.0,106.6670865541271,Condo/Co-op,Arkansas,2021
Coke,92155.0,78.76495726495726,Single Family Residential,Texas,2021
Dodge,74000.0,79.30601505937675,Multi-Family (2-4 Unit),Georgia,2021
Lincoln,120000.0,121.73137679019663,Multi-Family (2-4 Unit),Tennessee,2021
Eaton,216100.0,109.94966126802238,All Residential,Michigan,2021
Jefferson,263500.0,72.89303847807587,Condo/Co-op,Ohio,2021
Chesterfield,128000.0,127.3984893307275,Multi-Family (2-4 Unit),South Carolina,2021
Jackson,75000.0,66.03666679078921,Multi-Family (2-4 Unit),Minnesota,2021
Webster,695000.0,89.25821596244131,Single Family Residential,Mississippi,2021
Washtenaw,388415.0,188.44347826790923,Townhouse,Michigan,2021
Wayne,73150.0,191.49214659685865,Single Family Residential,Mississippi,2021
Juab,214000.0,164.70626517411796,Condo/Co-op,Utah,2021
Burnett,90000.0,186.31107669246643,Multi-Family (2-4 Unit),Wisconsin,2021
Cotton,530000.0,164.16152345973973,Single Family Residential,Oklahoma,2021
Aroostook,149900.0,67.12905027062091,Condo/Co-op,Maine,2021
Franklin,340000.0,154.87677709162887,Multi-Family (2-4 Unit),North Carolina,2021
Ford,93000.0,81.44163510229578,Condo/Co-op,Illinois,2021
Swain,267500.0,172.3863034733558,Multi-Family (2-4 Unit),North Carolina,2021
Swain,185000.0,172.3863034733558,Townhouse,North Carolina,2021
Ellis,84900.0,41.60318167671109,Single Family Residential,Oklahoma,2021
Kanabec,170000.0,133.9537007070426,Multi-Family (2-4 Unit),Minnesota,2021
Lincoln,205000.0,143.53057241497382,Condo/Co-op,Missouri,2021
Cumberland,244000.0,154.2003122748138,Condo/Co-op,Virginia,2021
McDowell,155000.0,142.78676888256223,Multi-Family (2-4 Unit),North Carolina,2021
